0 244 1.03412 0.217611 3.73264 7.72469e-16
0 245 1.03412 0.217611 3.73264 3.86235e-16
0 246 1.03412 0.217611 3.73264 1.93117e-16
0 247 1.03412 0.217611 3.73264 9.65587e-17
0 248 1.03412 0.217611 3.73264 4.82793e-17
0 249 1.03412 0.217611 3.73264 2.41397e-17
0 250 1.03412 0.217611 3.73264 1.20698e-17
0 251 1.03412 0.217611 3.73264 6.03492e-18
0 252 1.03412 0.217611 3.73264 3.01746e-18
0 253 1.03412 0.217611 3.73264 1.50873e-18
0 254 1.03412 0.217611 3.73264 7.54365e-19
0 255 1.03412 0.217611 3.73264 3.77182e-19
0 256 1.03412 0.217611 3.73264 1.88591e-19
0 257 1.03412 0.217611 3.73264 9.42956e-20
0 258 1.03412 0.217611 3.73264 4.71478e-20
0 259 1.03412 0.217611 3.73264 2.35739e-20
0 260 1.03412 0.217611 3.73264 1.17869e-20
0 261 1.03412 0.217611 3.73264 5.89347e-21
0 262 1.03412 0.217611 3.73264 2.94674e-21
0 263 1.03412 0.217611 3.73264 1.47337e-21
0 264 1.03412 0.217611 3.73264 7.36684e-22
0 265 1.03412 0.217611 3.73264 3.68342e-22
0 266 1.03412 0.217611 3.73264 1.84171e-22
0 267 1.03412 0.217611 3.73264 9.20855e-23
0 268 1.03412 0.217611 3.73264 4.60428e-23
0 269 1.03412 0.217611 3.73264 2.30214e-23
0 270 1.03412 0.217611 3.73264 1.15107e-23
0 271 1.03412 0.217611 3.73264 5.75535e-24
0 272 1.03412 0.217611 3.73264 2.87767e-24
0 273 1.03412 0.217611 3.73264 1.43884e-24
0 274 1.03412 0.217611 3.73264 7.19418e-25
0 275 1.03412 0.217611 3.73264 3.59709e-25
0 276 1.03412 0.217611 3.73264 1.79855e-25
0 277 1.03412 0.217611 3.73264 8.99273e-26
0 278 1.03412 0.217611 3.73264 4.49636e-26
0 279 1.03412 0.217611 3.73264 2.24818e-26
0 280 1.03412 0.217611 3.73264 1.12409e-26
0 281 1.03412 0.217611 3.73264 5.62045e-27
0 282 1.03412 0.217611 3.73264 2.81023e-27
0 283 1.03412 0.217611 3.73264 1.40511e-27
0 284 1.03412 0.217611 3.73264 7.02557e-28
0 285 1.03412 0.217611 3.73264 3.51278e-28
0 286 1.03412 0.217611 3.73264 1.75639e-28
0 287 1.03412 0.217611 3.73264 8.78196e-29
0 288 1.03412 0.217611 3.73264 4.39098e-29
0 289 1.03412 0.217611 3.73264 2.19549e-29
0 290 1.03412 0.217611 3.73264 1.09774e-29
0 291 1.03412 0.217611 3.73264 5.48872e-30
0 292 1.03412 0.217611 3.73264 2.74436e-30
0 293 1.03412 0.217611 3.73264 1.37218e-30
0 294 1.03412 0.217611 3.73264 6.86091e-31
0 295 1.03412 0.217611 3.73264 3.43045e-31
0 296 1.03412 0.217611 3.73264 1.71523e-31
0 297 1.03412 0.217611 3.73264 8.57613e-32
0 298 1.03412 0.217611 3.73264 4.28807e-32
0 299 1.03412 0.217611 3.73264 2.14403e-32
